time_sec,x,y,yaw_rad
1765547958.564982653,1.518672,-1.050942,-3.109643
1765547958.614785910,1.515560,-1.051028,-3.117943
1765547958.764890671,1.508323,-1.051142,-3.128667
1765547958.864789486,1.503134,-1.051221,-3.124863
1765547958.964805365,1.498908,-1.051300,-3.120021
1765547959.064852953,1.493519,-1.051428,-3.114400
1765547959.164764643,1.488232,-1.051608,-3.103260
1765547959.264865160,1.482871,-1.051839,-3.095871
1765547959.364767790,1.477789,-1.052082,-3.092503
1765547959.464966297,1.473745,-1.052284,-3.090824
1765547959.564781904,1.468386,-1.052554,-3.092154
1765547959.667548418,1.463355,-1.052800,-3.093851
1765547959.764830589,1.457893,-1.053046,-3.098137
1765547959.865190506,1.453518,-1.053230,-3.101122
1765547959.964806318,1.448182,-1.053442,-3.102145
1765547960.064816952,1.443781,-1.053618,-3.101005
1765547960.164784431,1.438471,-1.053838,-3.098658
1765547960.264866829,1.433161,-1.054074,-3.094793
1765547960.364630461,1.427928,-1.054339,-3.088891
1765547960.464797735,1.422697,-1.054636,-3.082074
1765547960.564793587,1.418403,-1.054901,-3.078458
1765547960.664720535,1.413225,-1.055237,-3.073985
1765547960.764775038,1.407924,-1.055623,-3.064795
1765547960.864752769,1.402626,-1.056053,-3.057341
1765547960.964727879,1.398365,-1.056430,-3.048640
1765547961.064827204,1.393024,-1.056944,-3.041781
1765547961.164748669,1.387838,-1.057484,-3.033771
1765547961.264819622,1.382632,-1.058076,-3.025090
1765547961.364722729,1.378360,-1.058590,-3.017289
1765547961.464666128,1.372938,-1.059287,-3.009821
1765547961.564804792,1.367873,-1.059984,-3.000804
1765547961.664717913,1.362789,-1.060731,-2.992405
1765547961.764766693,1.358536,-1.061383,-2.986039
1765547961.864748240,1.353337,-1.062213,-2.978637
1765547961.964790344,1.348220,-1.063071,-2.973266
1765547962.068655729,1.344105,-1.063784,-2.966976
1765547962.164806604,1.338773,-1.064735,-2.962027
1765547962.264802217,1.333595,-1.065685,-2.957319
1765547962.364719391,1.328473,-1.066664,-2.949553
1765547962.464779854,1.323210,-1.067710,-2.942560
1765547962.564727783,1.318897,-1.068598,-2.933869
1765547962.664808273,1.313403,-1.069776,-2.927503
1765547962.764688969,1.309227,-1.070704,-2.918899
1765547962.864798784,1.304147,-1.071879,-2.909788
1765547962.964772224,1.299002,-1.073108,-2.903059
1765547963.064791918,1.294210,-1.074289,-2.896600
1765547963.164783001,1.289205,-1.075558,-2.890710
1765547963.264698744,1.284403,-1.076805,-2.885927
1765547963.364760637,1.279388,-1.078134,-2.880492
1765547963.464857340,1.275379,-1.079212,-2.876842
1765547963.564785957,1.270104,-1.080649,-2.874015
1765547963.664711714,1.264834,-1.082105,-2.870774
1765547963.764734745,1.260690,-1.083262,-2.867511
1765547963.864705324,1.255526,-1.084719,-2.865829
1765547963.964768648,1.250387,-1.086173,-2.865698
1765547964.064907312,1.245395,-1.087588,-2.865299
1765547964.164689541,1.241450,-1.088706,-2.865998
1765547964.264662266,1.236432,-1.090123,-2.866970
1765547964.364726305,1.231388,-1.091541,-2.868485
1765547964.464684010,1.226413,-1.092920,-2.872820
1765547964.564764023,1.221309,-1.094310,-2.877642
1765547964.664658546,1.217227,-1.095407,-2.881326
1765547964.764755249,1.212112,-1.096757,-2.886036
1765547964.864707947,1.206767,-1.098129,-2.893417
1765547964.964760542,1.201583,-1.099412,-2.902702
1765547965.064627171,1.197621,-1.100366,-2.908763
1765547965.164804697,1.192298,-1.101609,-2.917047
1765547965.264631033,1.187185,-1.102753,-2.925271
1765547965.364722252,1.182111,-1.103838,-2.933967
1765547965.464659929,1.177152,-1.104858,-2.942288
1765547965.564727306,1.173130,-1.105654,-2.952403
1765547965.664573193,1.168079,-1.106597,-2.964260
1765547965.764671087,1.163117,-1.107463,-2.975835
1765547965.864642143,1.157996,-1.108295,-2.986152
1765547965.964780092,1.152939,-1.109048,-2.998619
1765547966.064753771,1.147848,-1.109743,-3.010952
1765547966.164656878,1.142774,-1.110372,-3.023429
1765547966.264737129,1.138699,-1.110829,-3.037386
1765547966.370111704,1.133511,-1.111344,-3.050249
1765547966.464686394,1.128216,-1.111802,-3.062378
1765547966.564655304,1.122991,-1.112192,-3.072364
1765547966.664739132,1.117812,-1.112518,-3.082969
1765547966.764691830,1.112631,-1.112790,-3.093678
1765547966.864682436,1.108459,-1.112971,-3.104879
1765547966.964683056,1.103096,-1.113146,-3.114710
1765547967.064689159,1.097782,-1.113269,-3.122167
1765547967.164663553,1.092594,-1.113339,-3.132533
1765547967.264605761,1.088316,-1.113356,3.140157
1765547967.364715338,1.083077,-1.113329,3.130308
1765547967.464590073,1.077787,-1.113253,3.122830
1765547967.564588785,1.072398,-1.113123,3.114096
1765547967.664670467,1.068198,-1.112989,3.104749
1765547967.764499426,1.062913,-1.112778,3.098291
1765547967.864657879,1.057730,-1.112537,3.092756
1765547967.964641571,1.053407,-1.112313,3.087026
1765547968.064628839,1.048126,-1.112007,3.078264
1765547968.165074825,1.042798,-1.111641,3.068068
1765547968.264642239,1.037650,-1.111247,3.062813
1765547968.364604950,1.032403,-1.110815,3.056693
1765547968.464602470,1.028092,-1.110435,3.050270
1765547968.564547777,1.022926,-1.109946,3.042434
1765547968.664686918,1.017689,-1.109409,3.036547
1765547968.764605045,1.012681,-1.108869,3.032860
1765547968.864561081,1.007524,-1.108294,3.029147
1765547968.964633226,1.002370,-1.107698,3.024721
1765547969.064543247,0.998424,-1.107226,3.020052
1765547969.164648294,0.993224,-1.106586,3.017468
1765547969.264515400,0.988002,-1.105922,3.013985
1765547969.364615917,0.982656,-1.105224,3.010086
1765547969.464538574,0.978291,-1.104637,3.004949
1765547969.564601898,0.972977,-1.103897,3.001445
1765547969.665723801,0.967515,-1.103112,2.996994
1765547969.764527559,0.963534,-1.102526,2.993802
1765547969.864574671,0.958152,-1.101716,2.989561
1765547969.964599133,0.952799,-1.100889,2.986106
1765547970.064523458,0.947601,-1.100056,2.981011
1765547970.164546967,0.943530,-1.099388,2.976748
1765547970.264537573,0.938413,-1.098526,2.971333
1765547970.364556789,0.933076,-1.097603,2.968749
1765547970.464600325,0.927943,-1.096690,2.963791
1765547970.564605713,0.923610,-1.095900,2.957860
1765547970.664520264,0.918460,-1.094937,2.955399
1765547970.764580727,0.913064,-1.093911,2.952498
1765547970.864518404,0.908914,-1.093110,2.949280
1765547970.964541435,0.903797,-1.092110,2.947392
1765547971.064612389,0.898533,-1.091069,2.944946
1765547971.164495707,0.893569,-1.090074,2.942968
1765547971.264664888,0.888509,-1.089047,2.940558
1765547971.364506006,0.883377,-1.087994,2.938064
1765547971.464597225,0.879312,-1.087151,2.936011
1765547971.564523458,0.874209,-1.086084,2.935074
1765547971.664681911,0.868859,-1.084956,2.932629
1765547971.764596939,0.864627,-1.084050,2.928253
1765547971.864500761,0.859483,-1.082930,2.926118
1765547971.964566946,0.854169,-1.081755,2.922490
1765547972.064481020,0.849897,-1.080795,2.918762
1765547972.164561510,0.844592,-1.079585,2.915508
1765547972.264579296,0.839586,-1.078426,2.912763
1765547972.364471197,0.834459,-1.077229,2.911562
1765547972.464467049,0.830246,-1.076238,2.909980
1765547972.564521551,0.825024,-1.075005,2.909556
1765547972.664463997,0.819852,-1.073781,2.908442
1765547972.764541864,0.814928,-1.072602,2.905909
1765547972.864548206,0.810745,-1.071595,2.904023
1765547972.964554787,0.805605,-1.070347,2.902483
1765547973.064579725,0.800322,-1.069042,2.897439
1765547973.164551497,0.796173,-1.067999,2.892919
1765547973.264362335,0.790951,-1.066661,2.887648
1765547973.370261908,0.785713,-1.065280,2.881209
1765547973.464501381,0.781460,-1.064137,2.876901
1765547973.564462423,0.776259,-1.062719,2.874234
1765547973.664457560,0.772086,-1.061568,2.871388
1765547973.764547825,0.766868,-1.060119,2.869018
1765547973.914571285,0.759532,-1.058060,2.867099
1765547974.014475584,0.754221,-1.056567,2.867979
1765547974.064461231,0.752076,-1.055964,2.867311
1765547974.164429426,0.747006,-1.054547,2.870213
1765547974.264472246,0.741784,-1.053110,2.875544
1765547974.364634991,0.737702,-1.052010,2.882572
1765547974.464341402,0.732561,-1.050663,2.888701
1765547974.564498901,0.727433,-1.049364,2.896908
1765547974.664518595,0.723253,-1.048342,2.906202
1765547974.764553785,0.717933,-1.047084,2.913579
1765547974.864516735,0.712726,-1.045896,2.920194
1765547975.014431477,0.705530,-1.044327,2.930501
1765547975.114489794,0.701392,-1.043461,2.938408
1765547975.164510727,0.698318,-1.042827,2.937812
1765547975.264464855,0.693405,-1.041613,2.863706
1765547975.414481878,0.686493,-1.038875,2.692704
1765547975.464517117,0.684916,-1.038067,2.643446
1765547975.564434052,0.680756,-1.035706,2.604112
1765547975.664402723,0.676908,-1.033314,2.574730
1765547975.764494181,0.672720,-1.030562,2.550131
1765547975.864463329,0.669176,-1.028122,2.527150
1765547975.964419365,0.664871,-1.024962,2.495725
1765547976.064610243,0.661594,-1.022414,2.462952
1765547976.164327621,0.657573,-1.019096,2.437043
1765547976.314470530,0.652005,-1.014121,2.386785
1765547976.414305210,0.648147,-1.010392,2.362469
1765547976.464422464,0.646648,-1.008885,2.344940
1765547976.614455700,0.641614,-1.003543,2.302536
1765547976.664361000,0.640187,-1.001933,2.290188
1765547976.764491081,0.636705,-0.997851,2.256624
1765547976.864392281,0.633361,-0.993622,2.226565
1765547976.964394331,0.631039,-0.990492,2.186478
1765547977.064777136,0.628266,-0.986470,2.161891
1765547977.164412975,0.625299,-0.982276,2.214677
1765547977.264665127,0.622993,-0.979555,2.367198
1765547977.364426851,0.621653,-0.978398,2.524696
1765547977.464713335,0.621235,-0.978161,2.733330
1765547977.564440489,0.621237,-0.978156,2.931464
1765547977.664468527,0.621237,-0.978159,3.011397
1765547977.764453888,0.620860,-0.978114,3.018939
1765547977.914430141,0.617936,-0.977644,2.963024
1765547977.964420557,0.616592,-0.977394,2.952472
1765547978.064435244,0.612718,-0.976632,2.948710
1765547978.164443254,0.609257,-0.976002,2.979633
1765547978.264467478,0.605074,-0.975393,3.023444
1765547978.364418030,0.602099,-0.975140,3.087943
1765547978.464429855,0.598760,-0.975037,3.140905
1765547978.564399719,0.595267,-0.975093,-3.103048
1765547978.664425611,0.592083,-0.975261,-3.080665
1765547978.764384508,0.588926,-0.975470,-3.072095
1765547978.864473343,0.584735,-0.975770,-3.066543
1765547979.014410019,0.577721,-0.976329,-3.057742
1765547979.064418077,0.575578,-0.976519,-3.049010
1765547979.164390087,0.570189,-0.977069,-3.032102
1765547979.264428139,0.565994,-0.977586,-3.007759
1765547979.414402962,0.557792,-0.978866,-2.965855
1765547979.464430571,0.555651,-0.979257,-2.956461
1765547979.564899921,0.550517,-0.980299,-2.932570
1765547979.664362907,0.545453,-0.981432,-2.914733
1765547979.814975023,0.538292,-0.983154,-2.899567
1765547979.864570379,0.536302,-0.983648,-2.897414
1765547980.014380693,0.528894,-0.985529,-2.889692
1765547980.064396620,0.526811,-0.986069,-2.886201
1765547980.164403439,0.521549,-0.987456,-2.881296
1765547980.264375210,0.516322,-0.988878,-2.872107
1765547980.364321232,0.512108,-0.990065,-2.860493
1765547980.464407206,0.507031,-0.991553,-2.851691
1765547980.564380407,0.502068,-0.993067,-2.841211
1765547980.664408684,0.498035,-0.994332,-2.833862
1765547980.764374018,0.492948,-0.995958,-2.830623
1765547980.864400625,0.487889,-0.997587,-2.829355
1765547980.964359045,0.483841,-0.998891,-2.830433
1765547981.064379454,0.478829,-1.000501,-2.831510
1765547981.164370060,0.473646,-1.002160,-2.831773
1765547981.264393568,0.468342,-1.003853,-2.833146
1765547981.364359617,0.464218,-1.005167,-2.833391
1765547981.464352369,0.459057,-1.006811,-2.833039
1765547981.614242792,0.451796,-1.009119,-2.834285
1765547981.664384365,0.449867,-1.009733,-2.832973
1765547981.764455795,0.444651,-1.011454,-2.807352
1765547981.864384174,0.439757,-1.013324,-2.759145
1765547982.014355898,0.432693,-1.016308,-2.729673
1765547982.064389467,0.430769,-1.017153,-2.725727
1765547982.214347839,0.423960,-1.020154,-2.729456
1765547982.264380217,0.421893,-1.021050,-2.735150
1765547982.364322901,0.416884,-1.023176,-2.747000
1765547982.464365005,0.412213,-1.025061,-2.765730
1765547982.564336777,0.408248,-1.026595,-2.780307
1765547982.664389372,0.403292,-1.028446,-2.788330
1765547982.764336824,0.398232,-1.030308,-2.789632
1765547982.864356756,0.393387,-1.032092,-2.788086
1765547982.964276314,0.389283,-1.033618,-2.782323
1765547983.064364672,0.384286,-1.035503,-2.778675
1765547983.164363384,0.379293,-1.037399,-2.778889
1765547983.264346838,0.375387,-1.038877,-2.782961
1765547983.364318132,0.370429,-1.040720,-2.789327
1765547983.464304686,0.365359,-1.042553,-2.798146
1765547983.564299583,0.361324,-1.043975,-2.807097
1765547983.664326429,0.356419,-1.045664,-2.813972
1765547983.764631987,0.351287,-1.047397,-2.817232
1765547983.864278793,0.346292,-1.049061,-2.821950
1765547984.014274120,0.339152,-1.051413,-2.824659
1765547984.064296007,0.337204,-1.052051,-2.825758
1765547984.164309978,0.331954,-1.053749,-2.830931
1765547984.264298916,0.326888,-1.055358,-2.836442
1765547984.364201546,0.322707,-1.056658,-2.844809
1765547984.464336395,0.317620,-1.058198,-2.851105
1765547984.564288378,0.313614,-1.059381,-2.859051
1765547984.664360285,0.308482,-1.060858,-2.864650
1765547984.764345884,0.303391,-1.062294,-2.868950
1765547984.864283562,0.298270,-1.063717,-2.871495
1765547985.014253855,0.292048,-1.065436,-2.873593
1765547985.064301968,0.288777,-1.066332,-2.874397
1765547985.164291382,0.284504,-1.067497,-2.876758
1765547985.265498161,0.279395,-1.068870,-2.883171
1765547985.364310265,0.274180,-1.070236,-2.888366
1765547985.464208126,0.269987,-1.071309,-2.894208
1765547985.564244509,0.264781,-1.072609,-2.900422
1765547985.664398670,0.259741,-1.073842,-2.903378
1765547985.764267683,0.254572,-1.075081,-2.908557
1765547985.864259243,0.250457,-1.076047,-2.913662
1765547985.964391232,0.245326,-1.077225,-2.918638
1765547986.064298630,0.240239,-1.078368,-2.923180
1765547986.164195061,0.234972,-1.079521,-2.928372
1765547986.264235973,0.229823,-1.080617,-2.933723
1765547986.414306641,0.222561,-1.082122,-2.940512
1765547986.464149714,0.220502,-1.082539,-2.943300
1765547986.564229250,0.215189,-1.083589,-2.948594
1765547986.664216042,0.211063,-1.084384,-2.954879
1765547986.764186859,0.205788,-1.085367,-2.960924
1765547986.864175558,0.200681,-1.086287,-2.966319
1765547986.964168072,0.195443,-1.087187,-2.975116
1765547987.064169645,0.191322,-1.087865,-2.983153
1765547987.164329767,0.186146,-1.088673,-2.992462
1765547987.264236927,0.180912,-1.089441,-3.000490
1765547987.364173889,0.175845,-1.090123,-3.012730
1765547987.464261770,0.170502,-1.090846,-2.996169
1765547987.614148855,0.163305,-1.092273,-2.901615
1765547987.664148808,0.161246,-1.092802,-2.879150
1765547987.764307022,0.155947,-1.094341,-2.848628
1765547987.864149570,0.151853,-1.095579,-2.850505
1765547987.964239597,0.146776,-1.097064,-2.865786
1765547988.065812349,0.141594,-1.098456,-2.888594
1765547988.164162636,0.137614,-1.099442,-2.905940
1765547988.264193773,0.132294,-1.100704,-2.911742
1765547988.364157438,0.127068,-1.101919,-2.914647
1765547988.464142084,0.121986,-1.103086,-2.916821
1765547988.564312220,0.117791,-1.104041,-2.919090
1765547988.664863586,0.112603,-1.105199,-2.926578
1765547988.764138460,0.107454,-1.106298,-2.935640
1765547988.864411116,0.103312,-1.107141,-2.946914
1765547988.964214325,0.098144,-1.108143,-2.955066
1765547989.064186573,0.092818,-1.109126,-2.964160
1765547989.164303780,0.087580,-1.110032,-2.974252
1765547989.264732361,0.083184,-1.110751,-2.986516
1765547989.364193201,0.078004,-1.111535,-2.996780
1765547989.464190483,0.072663,-1.112272,-3.010289
1765547989.564121008,0.068268,-1.112827,-3.022840
1765547989.664045572,0.063088,-1.113414,-3.035434
1765547989.764155388,0.057847,-1.113917,-3.052612
1765547989.864156485,0.053458,-1.114273,-3.070737
1765547989.964145899,0.048179,-1.114615,-3.084694
1765547990.064330578,0.042844,-1.114866,-3.101278
1765547990.164175272,0.038645,-1.115005,-3.117086
1765547990.264453173,0.033356,-1.115100,-3.133433
1765547990.364102125,0.028268,-1.115111,3.136039
1765547990.464108467,0.023131,-1.115025,3.116781
1765547990.564094543,0.017895,-1.114836,3.098158
1765547990.664110422,0.013674,-1.114620,3.080913
1765547990.764081478,0.008446,-1.114271,3.067560
1765547990.864240170,0.002974,-1.113806,3.050046
1765547990.972165585,-0.001409,-1.113372,3.034069
1765547991.064071178,-0.006488,-1.112790,3.018971
1765547991.164075136,-0.011906,-1.112060,3.000004
1765547991.264107943,-0.016111,-1.111422,2.979569
1765547991.364140034,-0.021524,-1.110496,2.963130
1765547991.464068890,-0.026717,-1.109488,2.940612
1765547991.564113617,-0.030975,-1.108579,2.920831
1765547991.664056063,-0.035979,-1.107413,2.901391
1765547991.764056444,-0.041229,-1.106081,2.883695
1765547991.864070415,-0.045281,-1.104972,2.863104
1765547991.964143038,-0.050307,-1.103492,2.843953
1765547992.064049006,-0.055450,-1.101876,2.829294
1765547992.164128304,-0.060537,-1.100168,2.810500
1765547992.264135838,-0.064378,-1.098808,2.790256
1765547992.366278887,-0.069356,-1.096944,2.774716
1765547992.464031935,-0.074366,-1.094953,2.755444
1765547992.564123392,-0.078173,-1.093363,2.734748
1765547992.664095163,-0.083085,-1.091204,2.718931
1765547992.764106035,-0.087972,-1.088928,2.697293
1765547992.864073753,-0.091883,-1.087015,2.674217
1765547992.964133501,-0.096676,-1.084548,2.657264
1765547993.064045668,-0.101282,-1.082050,2.636198
1765547993.164113760,-0.105048,-1.079918,2.615571
1765547993.264079094,-0.109733,-1.077149,2.598353
1765547993.364068508,-0.114185,-1.074386,2.578256
1765547993.464070320,-0.117738,-1.072098,2.558414
1765547993.564014435,-0.122049,-1.069211,2.543121
1765547993.664149284,-0.126404,-1.066163,2.522339
1765547993.764126301,-0.129822,-1.063676,2.501028
1765547993.864034414,-0.134076,-1.060447,2.482633
1765547993.964101076,-0.138274,-1.057105,2.461314
1765547994.064093590,-0.142283,-1.053772,2.439694
1765547994.164098978,-0.145502,-1.050994,2.417293
1765547994.264023542,-0.149454,-1.047440,2.399394
1765547994.364085436,-0.152634,-1.044466,2.378532
1765547994.463898182,-0.156391,-1.040815,2.358056
1765547994.564065218,-0.160110,-1.037052,2.340718
1765547994.664038658,-0.163569,-1.033391,2.318737
1765547994.764342070,-0.167180,-1.029388,2.294865
1765547994.864023924,-0.170012,-1.026116,2.271108
1765547994.963992357,-0.173357,-1.022083,2.253189
1765547995.064053059,-0.176601,-1.017969,2.228671
1765547995.163967371,-0.179699,-1.013838,2.204288
1765547995.264069080,-0.182212,-1.010346,2.181387
1765547995.364054918,-0.185054,-1.006218,2.164138
1765547995.464017153,-0.187994,-1.001730,2.141719
1765547995.563954830,-0.190256,-0.998129,2.119013
1765547995.663993120,-0.193026,-0.993504,2.100073
1765547995.763984680,-0.195607,-0.988944,2.076760
1765547995.863968372,-0.197655,-0.985160,2.055006
1765547995.963993311,-0.200123,-0.980367,2.036298
1765547996.064004183,-0.202470,-0.975542,2.014963
1765547996.164047480,-0.202472,-0.975487,1.994733
1765547996.263976812,-0.204612,-0.970650,1.978804
1765547996.364045858,-0.206742,-0.965587,1.962508
1765547996.463932514,-0.208361,-0.961600,1.949474
1765547996.563982010,-0.210266,-0.956747,1.938270
1765547996.664053440,-0.212184,-0.951627,1.923708
1765547996.763935328,-0.213664,-0.947533,1.910215
1765547996.864114761,-0.215408,-0.942512,1.899296
1765547996.964067698,-0.217100,-0.937420,1.886301
1765547997.064059258,-0.218440,-0.933251,1.876656
1765547997.163950682,-0.220004,-0.928251,1.869865
1765547997.264681816,-0.221594,-0.923047,1.864004
1765547997.363931894,-0.223128,-0.917878,1.855750
1765547997.464052439,-0.224307,-0.913793,1.847975
1765547997.566068411,-0.225752,-0.908625,1.840394
1765547997.670935392,-0.226864,-0.904547,1.832203
1765547997.764013767,-0.228224,-0.899383,1.823844
1765547997.863879919,-0.229583,-0.894009,1.815214
1765547997.964010954,-0.230627,-0.889756,1.806226
1765547998.063999891,-0.231886,-0.884436,1.798990
1765547998.163937569,-0.233091,-0.879130,1.791255
1765547998.264005423,-0.234012,-0.874797,1.761408
1765547998.364104033,-0.234947,-0.869565,1.731160
1765547998.463984013,-0.235706,-0.864355,1.704919
1765547998.564064503,-0.236244,-0.860086,1.685013
1765547998.663948298,-0.236819,-0.854752,1.669844
1765547998.764132738,-0.237288,-0.849482,1.653489
1765547998.863997221,-0.237633,-0.845219,1.649771
1765547998.964005232,-0.238053,-0.839946,1.650472
1765547999.063985586,-0.238482,-0.834597,1.651570
1765547999.163959265,-0.238907,-0.829400,1.653016
1765547999.263892651,-0.239258,-0.825137,1.652757
1765547999.363987684,-0.239687,-0.819915,1.653196
1765547999.463856459,-0.240130,-0.814568,1.653694
1765547999.563961267,-0.240488,-0.810204,1.651644
1765547999.663884163,-0.240918,-0.804855,1.649739
1765547999.763966084,-0.241324,-0.799632,1.646985
1765547999.863994598,-0.241714,-0.794356,1.643333
1765547999.963931322,-0.242016,-0.790089,1.639272
1765548000.063953638,-0.242370,-0.784811,1.635953
1765548000.163884163,-0.242714,-0.779431,1.633570
1765548000.263962746,-0.242978,-0.775162,1.631657
1765548000.363908291,-0.243296,-0.769907,1.630877
1765548000.463911772,-0.243607,-0.764753,1.630985
1765548000.563979626,-0.243927,-0.759447,1.631073
1765548000.663926601,-0.244233,-0.754369,1.631007
1765548000.763981819,-0.244486,-0.750200,1.632049
1765548000.863871813,-0.244816,-0.744870,1.633346
1765548000.963932276,-0.245141,-0.739717,1.634523
1765548001.063843489,-0.245492,-0.734312,1.636067
1765548001.169452190,-0.245759,-0.730245,1.636623
1765548001.263838768,-0.246106,-0.724967,1.636915
1765548001.363941669,-0.246471,-0.719436,1.635681
1765548001.463873148,-0.246820,-0.714031,1.635065
1765548001.563953638,-0.247098,-0.709711,1.635309
1765548001.663822412,-0.247445,-0.704281,1.634208
1765548001.763927460,-0.247722,-0.699911,1.633852
1765548001.863873005,-0.248063,-0.694505,1.633495
1765548001.963886261,-0.248398,-0.689124,1.633266
1765548002.063825369,-0.248674,-0.684729,1.633794
1765548002.163987160,-0.249006,-0.679475,1.633933
1765548002.263832569,-0.249350,-0.674095,1.635281
1765548002.364675999,-0.249628,-0.669826,1.636252
1765548002.463810205,-0.249971,-0.664623,1.637203
1765548002.563912153,-0.250337,-0.659168,1.638359
1765548002.663827419,-0.250632,-0.654774,1.636898
1765548002.763893127,-0.250972,-0.649622,1.636696
1765548002.863906860,-0.251320,-0.644369,1.637167
1765548002.963754654,-0.251663,-0.639166,1.636656
1765548003.063820362,-0.252011,-0.633888,1.636635
1765548003.163836718,-0.252288,-0.629695,1.636772
1765548003.263814688,-0.252634,-0.624493,1.638463
1765548003.363804102,-0.253002,-0.619165,1.640330
1765548003.471702337,-0.253304,-0.614873,1.642398
1765548003.563884735,-0.253698,-0.609445,1.644660
1765548003.613921404,-0.253861,-0.607275,1.646133
1765548003.763870001,-0.254437,-0.599729,1.649062
1765548003.863786459,-0.254864,-0.594329,1.650449
1765548003.964404821,-0.255293,-0.588955,1.650181
1765548004.063826561,-0.255701,-0.583833,1.650429
1765548004.163898230,-0.256033,-0.579670,1.650394
1765548004.263761759,-0.256450,-0.574448,1.651054
1765548004.363896608,-0.256860,-0.569351,1.651348
1765548004.463870764,-0.257289,-0.564028,1.651046
1765548004.563924313,-0.257639,-0.559714,1.652480
1765548004.663875818,-0.258071,-0.554442,1.652625
1765548004.763754368,-0.258512,-0.549069,1.652580
1765548004.863817453,-0.258864,-0.544729,1.651477
1765548004.963762999,-0.259300,-0.539280,1.649249
1765548005.063818216,-0.259702,-0.534030,1.645747
1765548005.163778543,-0.260012,-0.529790,1.640731
1765548005.263845205,-0.260369,-0.524486,1.634355
1765548005.363761902,-0.260686,-0.519333,1.629726
1765548005.463746548,-0.260982,-0.513975,1.623044
1765548005.563839912,-0.261189,-0.509703,1.614093
1765548005.663976669,-0.261401,-0.504442,1.607226
1765548005.763871431,-0.261571,-0.499079,1.599618
1765548005.863798618,-0.261688,-0.493993,1.589894
1765548005.963800430,-0.261761,-0.488704,1.580963
1765548006.063810349,-0.261787,-0.484426,1.571061
1765548006.163814068,-0.261814,-0.478984,1.587932
1765548006.263807297,-0.262054,-0.473751,1.634115
1765548006.363753319,-0.262480,-0.468377,1.660131
1765548006.463795424,-0.262893,-0.464119,1.675850
1765548006.563833475,-0.263476,-0.458811,1.684436
1765548006.663720846,-0.264101,-0.453456,1.687488
1765548006.763775110,-0.264570,-0.449408,1.685125
1765548006.863759518,-0.265148,-0.444252,1.678099
1765548006.963805914,-0.265691,-0.439040,1.669642
1765548007.063715935,-0.266167,-0.433874,1.658620
1765548007.163808584,-0.266521,-0.429662,1.650211
1765548007.265256405,-0.266931,-0.424286,1.642434
1765548007.366265535,-0.267297,-0.419034,1.637832
1765548007.463799000,-0.267629,-0.413755,1.630782
1765548007.563718796,-0.267873,-0.409509,1.624794
1765548007.663806915,-0.268134,-0.404353,1.616982
1765548007.764166355,-0.268363,-0.398941,1.607361
1765548007.863689899,-0.268536,-0.393654,1.598517
1765548007.963760138,-0.268630,-0.389352,1.585312
1765548008.063803434,-0.268681,-0.383987,1.572491
1765548008.163752794,-0.268662,-0.378697,1.560877
1765548008.263804197,-0.268569,-0.373433,1.547233
1765548008.363819122,-0.268437,-0.369158,1.531358
1765548008.463724613,-0.268202,-0.363847,1.521793
1765548008.563868284,-0.267917,-0.358869,1.507740
1765548008.663736582,-0.267557,-0.353744,1.495452
1765548008.763695955,-0.267213,-0.349506,1.483169
1765548008.863698721,-0.266708,-0.344037,1.473660
1765548008.963739395,-0.266150,-0.338776,1.459684
1765548009.063742399,-0.265632,-0.334377,1.446333
1765548009.163777351,-0.264949,-0.329183,1.431082
1765548009.263699532,-0.264193,-0.324024,1.418439
1765548009.363756657,-0.263383,-0.319078,1.401983
1765548009.463729143,-0.262438,-0.313848,1.385753
1765548009.563686848,-0.261626,-0.309700,1.366956
1765548009.663691282,-0.260513,-0.304528,1.347757
1765548009.763765812,-0.259327,-0.299451,1.333101
1765548009.863765478,-0.257980,-0.294205,1.311991
1765548009.963703871,-0.256626,-0.289327,1.292026
1765548010.063692331,-0.255443,-0.285348,1.269983
1765548010.163682699,-0.253830,-0.280284,1.252839
1765548010.263697863,-0.252099,-0.275258,1.230772
1765548010.363792419,-0.250660,-0.271311,1.209443
1765548010.463719845,-0.248791,-0.266498,1.187412
1765548010.563615084,-0.246785,-0.261630,1.170667
1765548010.663468361,-0.244688,-0.256829,1.150526
1765548010.763690948,-0.242494,-0.252071,1.130983
1765548010.863649130,-0.240634,-0.248219,1.109460
1765548010.963676453,-0.238209,-0.243433,1.092960
1765548011.063735962,-0.235765,-0.238856,1.071057
1765548011.163685799,-0.233204,-0.234315,1.048068
1765548011.263738632,-0.231046,-0.230651,1.028099
1765548011.363862753,-0.228291,-0.226165,1.011009
1765548011.463637352,-0.225449,-0.221763,0.988604
1765548011.563644409,-0.223101,-0.218279,0.965901
1765548011.663636923,-0.220062,-0.213949,0.950875
1765548011.763650656,-0.217022,-0.209806,0.928759
